ocel:eid,ocel:timestamp,ocel:activity,ocel:type:orders,ocel:type:customers,ocel:type:items,ocel:type:products,ocel:type:employees,ocel:type:packages
confirm_o-991986,2024-03-22 23:55:27+00:00,confirm order,['o-991986'],['Eastern Oak Insurance Zrt.'],"['i-887653', 'i-887654', 'i-887655', 'i-887656', 'i-887657']","['Echo Dot', 'iPhone 11', 'iPhone X', 'iPad', 'Fire Stick 4K']",['Istvan Koren'],
create_p-661065,2024-03-23 00:00:00+00:00,create package,,,"['i-887176', 'i-887297', 'i-887648', 'i-887270', 'i-887258', 'i-887380', 'i-887647', 'i-887268']","['iPhone 8', 'Echo Show 5', 'Echo', 'iPhone 11', 'iPad mini', 'iPhone 11', 'iPad mini', 'iPhone 8']",['Benedikt Knopp'],['p-661065']
pick_i-887641,2024-03-23 00:06:59+00:00,pick item,,,['i-887641'],['iPad mini'],['Mahsa Bafrani'],
pick_i-887643,2024-03-23 00:19:12+00:00,pick item,,,['i-887643'],['Echo Studio'],['Nina Graves'],
pay_o-991892,2024-03-23 00:41:56+00:00,pay order,['o-991892'],,['i-887335'],['iPhone X'],,
pick_i-887640,2024-03-23 00:51:05+00:00,pick item,,,['i-887640'],['MacBook Pro'],['Detlef Wetzeler'],
pick_i-887390,2024-03-23 01:22:21+00:00,pick item,,,['i-887390'],['MacBook Air'],['Benedikt Knopp'],
send_p-661063,2024-03-23 01:22:37+00:00,send package,,,"['i-887573', 'i-887611', 'i-887610', 'i-887609', 'i-887572']","['iPad Pro', 'iPhone 8', 'Fire Stick', 'iPad', 'Echo Studio']","['Viki Peeva', 'Benedikt Knopp']",['p-661063']
confirm_o-991989,2024-03-23 01:25:21+00:00,confirm order,['o-991989'],['Vesta Fashion House GmbH'],"['i-887665', 'i-887666', 'i-887667']","['MacBook Pro', 'iPhone 11', 'Echo Plus']",['Jan Niklas Adams'],
pick_i-887645,2024-03-23 01:34:00+00:00,pick item,,,['i-887645'],['iPhone 8'],['Mahsa Bafrani'],
fail_p-661057_306,2024-03-23 02:16:10+00:00,failed delivery,,,"['i-887536', 'i-887540', 'i-887312', 'i-887250', 'i-887592', 'i-887594', 'i-887311', 'i-887591', 'i-887593', 'i-887164']","['iPad Air', 'iPhone 11', 'iPad', 'Kindle', 'MacBook Air', 'Echo Dot', 'iPhone X', 'Kindle Paperwhite', 'iPhone 11', 'iPad mini']",['Gyunam Park'],['p-661057']
send_p-661064,2024-03-23 03:50:00+00:00,send package,,,"['i-887571', 'i-887566', 'i-887342', 'i-887623', 'i-887625', 'i-887624', 'i-887569']","['Echo Show 8', 'MacBook Air', 'Echo Plus', 'MacBook Pro', 'iPad mini', 'Kindle Paperwhite', 'iPad']","['Eduardo Goulart Rocha', 'Eduardo Goulart Rocha']",['p-661064']
reorder_i-887462,2024-03-23 04:13:26+00:00,reorder item,,,['i-887462'],['Echo'],['Benedikt Knopp'],
send_p-661065,2024-03-23 04:33:52+00:00,send package,,,"['i-887176', 'i-887297', 'i-887648', 'i-887270', 'i-887258', 'i-887380', 'i-887647', 'i-887268']","['iPhone 8', 'Echo Show 5', 'Echo', 'iPhone 11', 'iPad mini', 'iPhone 11', 'iPad mini', 'iPhone 8']","['Alessandro Berti', 'Detlef Wetzeler']",['p-661065']
confirm_o-991991,2024-03-23 05:53:05+00:00,confirm order,['o-991991'],['SwissPeak Timepieces AG'],"['i-887673', 'i-887674']","['Fire Stick 4K', 'Kindle']",['Christine von Dobbert'],
place_o-992000,2024-03-23 06:16:03+00:00,place order,['o-992000'],['Nordica Systems GmbH'],"['i-887706', 'i-887707', 'i-887708']","['Kindle Paperwhite', 'iPhone 11', 'Kindle']",,
pick_i-887668,2024-03-23 06:16:14+00:00,pick item,,,['i-887668'],['Echo Studio'],['Marco Pegoraro'],
reorder_i-887445,2024-03-23 06:45:06+00:00,reorder item,,,['i-887445'],['Echo Show 5'],['Mahsa Bafrani'],
pick_i-887672,2024-03-23 07:26:54+00:00,pick item,,,['i-887672'],['Echo'],['Christopher Schwanen'],
confirm_o-991990,2024-03-23 07:33:38+00:00,confirm order,['o-991990'],['Danube Pharmaceuticals BV'],"['i-887668', 'i-887669', 'i-887670', 'i-887671', 'i-887672']","['Echo Studio', 'iPad', 'iPhone 11', 'iPad Air', 'Echo']",['Christine von Dobbert'],
pick_i-887633,2024-03-23 08:29:24+00:00,pick item,,,['i-887633'],['Fire Stick'],['Leah Tacke genannt Unterberg'],
pick_i-887370,2024-03-23 08:56:27+00:00,pick item,,,['i-887370'],['iPhone 8'],['Marco Pegoraro'],
deliver_p-661058,2024-03-23 08:57:20+00:00,package delivered,,,"['i-887538', 'i-887558', 'i-887559', 'i-887584', 'i-887578', 'i-887580', 'i-887576', 'i-887577', 'i-887583', 'i-887581', 'i-887537']","['Echo Show 5', 'iPhone X', 'iPhone 11 Pro', 'Echo Show 8', 'iPad', 'Fire Stick', 'iPhone 8', 'iPad mini', 'iPhone 11 Pro', 'iPad Pro', 'Echo']",['Eduardo Goulart Rocha'],['p-661058']
pick_i-887660,2024-03-23 09:11:06+00:00,pick item,,,['i-887660'],['Fire Stick'],['Benedikt Knopp'],
pick_i-887636,2024-03-23 09:31:34+00:00,pick item,,,['i-887636'],['iPad'],['Benedikt Knopp'],
pay_o-991720,2024-03-23 09:51:52+00:00,pay order,['o-991720'],,"['i-886686', 'i-886687']","['iPhone 8', 'iPhone 11']",,
pick_i-887675,2024-03-23 10:38:54+00:00,pick item,,,['i-887675'],['Fire Stick'],['Nina Graves'],
create_p-661066,2024-03-23 10:57:10+00:00,create package,,,"['i-887590', 'i-887588', 'i-887585', 'i-887586', 'i-887650', 'i-887649', 'i-887274', 'i-887651', 'i-887589']","['Echo Dot', 'Kindle', 'Echo Dot', 'Fire Stick', 'MacBook Air', 'iPhone X', 'Echo', 'MacBook Pro', 'Kindle Paperwhite']",['Christopher Schwanen'],['p-661066']
pick_i-887653,2024-03-23 10:57:10+00:00,pick item,,,['i-887653'],['Echo Dot'],['Nina Graves'],
reorder_i-887509,2024-03-23 11:09:47+00:00,reorder item,,,['i-887509'],['Echo Show 5'],['Leah Tacke genannt Unterberg'],
out_of_stock_i-887525,2024-03-23 11:17:48+00:00,item out of stock,,,['i-887525'],['iPhone 11'],['Nina Graves'],
pick_i-887673,2024-03-23 11:58:57+00:00,pick item,,,['i-887673'],['Fire Stick 4K'],['Mahsa Bafrani'],
confirm_o-991992,2024-03-23 12:27:53+00:00,confirm order,['o-991992'],['Mediterranea Luxury Cruises S.p.A.'],"['i-887675', 'i-887676', 'i-887677', 'i-887678', 'i-887679', 'i-887680']","['Fire Stick', 'MacBook Air', 'Kindle', 'iPhone 11', 'iPad', 'Echo Show 8']",['Wil van der Aalst'],
pay_o-991942,2024-03-23 12:44:03+00:00,pay order,['o-991942'],,['i-887508'],['MacBook Pro'],,
out_of_stock_i-887539,2024-03-23 15:09:37+00:00,item out of stock,,,['i-887539'],['Echo'],['Benedikt Knopp'],
pick_i-887634,2024-03-23 15:49:56+00:00,pick item,,,['i-887634'],['iPad mini'],['Leah Tacke genannt Unterberg'],
reorder_i-887555,2024-03-23 15:51:35+00:00,reorder item,,,['i-887555'],['iPad Air'],['Christopher Schwanen'],
out_of_stock_i-887541,2024-03-23 15:58:21+00:00,item out of stock,,,['i-887541'],['iPad Pro'],['Marco Pegoraro'],
pay_o-991894,2024-03-23 16:09:06+00:00,pay order,['o-991894'],,"['i-887341', 'i-887342', 'i-887343']","['iPhone 8', 'Echo Plus', 'MacBook Air']",,
send_p-661066,2024-03-23 16:18:38+00:00,send package,,,"['i-887590', 'i-887588', 'i-887585', 'i-887586', 'i-887650', 'i-887649', 'i-887274', 'i-887651', 'i-887589']","['Echo Dot', 'Kindle', 'Echo Dot', 'Fire Stick', 'MacBook Air', 'iPhone X', 'Echo', 'MacBook Pro', 'Kindle Paperwhite']","['Alessandro Berti', 'Marco Pegoraro']",['p-661066']
pick_i-887391,2024-03-23 16:21:54+00:00,pick item,,,['i-887391'],['Kindle Paperwhite'],['Christopher Schwanen'],
pay_o-991925,2024-03-23 16:52:02+00:00,pay order,['o-991925'],,"['i-887451', 'i-887452', 'i-887453', 'i-887454', 'i-887455', 'i-887456']","['Echo', 'Fire Stick', 'Echo', 'Echo', 'Echo Studio', 'Echo Show 8']",,
deliver_p-661060,2024-03-23 17:06:32+00:00,package delivered,,,"['i-887550', 'i-887553', 'i-887561', 'i-887562', 'i-887563', 'i-887564', 'i-887600', 'i-887599', 'i-887601', 'i-887308', 'i-887552']","['Kindle', 'Echo Show 5', 'iPad Pro', 'MacBook Pro', 'Echo Show 5', 'iPad mini', 'MacBook Pro', 'MacBook Air', 'Fire Stick 4K', 'iPad Air', 'Echo Show 5']",['Viki Peeva'],['p-661060']
out_of_stock_i-887508,2024-03-23 18:39:12+00:00,item out of stock,,,['i-887508'],['MacBook Pro'],['Marco Pegoraro'],
pick_i-887638,2024-03-23 18:46:14+00:00,pick item,,,['i-887638'],['iPhone 11 Pro'],['Nina Graves'],
pick_i-887435,2024-03-23 19:14:11+00:00,pick item,,,['i-887435'],['MacBook Air'],['Christopher Schwanen'],
pick_i-887655,2024-03-23 20:17:14+00:00,pick item,,,['i-887655'],['iPhone X'],['Nina Graves'],
pick_i-887646,2024-03-23 20:24:59+00:00,pick item,,,['i-887646'],['MacBook Air'],['Christopher Schwanen'],
fail_p-661059_307,2024-03-23 20:37:44+00:00,failed delivery,,,"['i-887260', 'i-887265']","['iPhone 11', 'Echo Dot']",['Yisong Zhang'],['p-661059']
out_of_stock_i-887535,2024-03-23 21:10:05+00:00,item out of stock,,,['i-887535'],['Echo'],['Marco Pegoraro'],
confirm_o-991994,2024-03-23 21:27:00+00:00,confirm order,['o-991994'],['Eastern Oak Insurance Zrt.'],"['i-887685', 'i-887686', 'i-887687']","['iPhone 11', 'Echo', 'Echo Show 8']",['Istvan Koren'],
deliver_p-661053,2024-03-23 21:52:46+00:00,package delivered,,,"['i-887480', 'i-887246', 'i-887523', 'i-887513', 'i-887532', 'i-887526', 'i-887524', 'i-887533', 'i-887587', 'i-887482']","['Kindle Paperwhite', 'Echo', 'MacBook Pro', 'MacBook Pro', 'iPhone X', 'MacBook Air', 'Echo Dot', 'Echo Show 5', 'iPad Pro', 'iPhone X']",['Majid Rafiei'],['p-661053']
confirm_o-991993,2024-03-23 22:27:33+00:00,confirm order,['o-991993'],['Celtica Green Farms Oy'],"['i-887681', 'i-887682', 'i-887683', 'i-887684']","['Echo Show 5', 'MacBook Pro', 'MacBook Pro', 'iPhone 11 Pro']",['Istvan Koren'],
confirm_o-991995,2024-03-23 23:02:05+00:00,confirm order,['o-991995'],['Pantheon Art Gallery Kft.'],"['i-887688', 'i-887689', 'i-887690', 'i-887691', 'i-887692', 'i-887693']","['Kindle', 'Echo', 'Echo Plus', 'iPhone 8', 'Fire Stick', 'Fire Stick 4K']",['Istvan Koren'],
pick_i-887692,2024-03-23 23:15:42+00:00,pick item,,,['i-887692'],['Fire Stick'],['Mahsa Bafrani'],
out_of_stock_i-887521,2024-03-23 23:26:18+00:00,item out of stock,,,['i-887521'],['iPad'],['Mahsa Bafrani'],
pay_o-991883,2024-03-23 23:34:58+00:00,pay order,['o-991883'],,['i-887294'],['MacBook Air'],,
deliver_p-661061,2024-03-24 00:08:23+00:00,package delivered,,,"['i-887275', 'i-887281', 'i-887276', 'i-887190']","['iPhone 11 Pro', 'iPhone 11', 'iPad mini', 'Echo Show 5']",['Eduardo Goulart Rocha'],['p-661061']
out_of_stock_i-887534,2024-03-24 01:07:24+00:00,item out of stock,,,['i-887534'],['Kindle'],['Detlef Wetzeler'],
confirm_o-991997,2024-03-24 01:10:09+00:00,confirm order,['o-991997'],['Danube Pharmaceuticals BV'],"['i-887695', 'i-887696', 'i-887697', 'i-887698', 'i-887699']","['Kindle Paperwhite', 'Fire Stick', 'Echo Show 5', 'iPad mini', 'Echo Plus']",['Mara Nitschke'],
confirm_o-991996,2024-03-24 01:45:28+00:00,confirm order,['o-991996'],['AlpenTech Innovations AG'],['i-887694'],['iPad Air'],['Wil van der Aalst'],
reminder_o-991934_469,2024-03-24 03:33:38+00:00,payment reminder,['o-991934'],,"['i-887486', 'i-887487']","['iPad Pro', 'iPhone 8']",,
confirm_o-991999,2024-03-24 04:22:52+00:00,confirm order,['o-991999'],['Eastern Oak Insurance Zrt.'],['i-887705'],['Echo Show 8'],['Mara Nitschke'],
deliver_p-661062,2024-03-24 04:34:33+00:00,package delivered,,,"['i-887617', 'i-887616', 'i-887170']","['Echo Show 8', 'Echo Show 8', 'iPad']",['Yisong Zhang'],['p-661062']
create_p-661067,2024-03-24 04:48:46+00:00,create package,,,"['i-887574', 'i-887597', 'i-887229']","['iPad Air', 'iPad Pro', 'iPhone X']",['Christopher Schwanen'],['p-661067']
pick_i-887658,2024-03-24 04:48:46+00:00,pick item,,,['i-887658'],['Echo Show 8'],['Nina Graves'],
out_of_stock_i-887567,2024-03-24 04:56:10+00:00,item out of stock,,,['i-887567'],['iPad Air'],['Marco Pegoraro'],
reorder_i-887438,2024-03-24 05:16:58+00:00,reorder item,,,['i-887438'],['Echo Studio'],['Christopher Schwanen'],
pick_i-887690,2024-03-24 05:58:18+00:00,pick item,,,['i-887690'],['Echo Plus'],['Christopher Schwanen'],
confirm_o-991998,2024-03-24 06:26:28+00:00,confirm order,['o-991998'],['Nordica Systems GmbH'],"['i-887700', 'i-887701', 'i-887702', 'i-887703', 'i-887704']","['Echo Dot', 'Echo Studio', 'iPad Air', 'iPad Air', 'iPad']",['Wil van der Aalst'],
reorder_i-887515,2024-03-24 06:29:26+00:00,reorder item,,,['i-887515'],['Echo Dot'],['Christopher Schwanen'],
pick_i-887684,2024-03-24 07:08:03+00:00,pick item,,,['i-887684'],['iPhone 11 Pro'],['Benedikt Knopp'],
reorder_i-887447,2024-03-24 07:44:28+00:00,reorder item,,,['i-887447'],['Echo Studio'],['Benedikt Knopp'],
create_p-661068,2024-03-24 08:00:16+00:00,create package,,,"['i-887605', 'i-887606', 'i-887608', 'i-887603', 'i-887607', 'i-887675', 'i-887604']","['Echo Dot', 'iPad', 'iPhone 11', 'iPhone 8', 'MacBook Pro', 'Fire Stick', 'MacBook Pro']",['Mahsa Bafrani'],['p-661068']
pick_i-887670,2024-03-24 08:00:16+00:00,pick item,,,['i-887670'],['iPhone 11'],['Benedikt Knopp'],
pick_i-887661,2024-03-24 08:04:16+00:00,pick item,,,['i-887661'],['iPhone 11 Pro'],['Leah Tacke genannt Unterberg'],
pick_i-887682,2024-03-24 08:06:23+00:00,pick item,,,['i-887682'],['MacBook Pro'],['Detlef Wetzeler'],
out_of_stock_i-887520,2024-03-24 08:14:51+00:00,item out of stock,,,['i-887520'],['Fire Stick'],['Mahsa Bafrani'],
pick_i-887671,2024-03-24 08:18:45+00:00,pick item,,,['i-887671'],['iPad Air'],['Benedikt Knopp'],
pick_i-887331,2024-03-24 08:31:35+00:00,pick item,,,['i-887331'],['iPhone 11'],['Benedikt Knopp'],
pick_i-887664,2024-03-24 09:47:13+00:00,pick item,,,['i-887664'],['Kindle Paperwhite'],['Benedikt Knopp'],
send_p-661067,2024-03-24 09:54:24+00:00,send package,,,"['i-887574', 'i-887597', 'i-887229']","['iPad Air', 'iPad Pro', 'iPhone X']","['Majid Rafiei', 'Detlef Wetzeler']",['p-661067']
deliver_p-661064,2024-03-24 10:22:40+00:00,package delivered,,,"['i-887571', 'i-887566', 'i-887342', 'i-887623', 'i-887625', 'i-887624', 'i-887569']","['Echo Show 8', 'MacBook Air', 'Echo Plus', 'MacBook Pro', 'iPad mini', 'Kindle Paperwhite', 'iPad']",['Eduardo Goulart Rocha'],['p-661064']
deliver_p-661063,2024-03-24 10:39:27+00:00,package delivered,,,"['i-887573', 'i-887611', 'i-887610', 'i-887609', 'i-887572']","['iPad Pro', 'iPhone 8', 'Fire Stick', 'iPad', 'Echo Studio']",['Viki Peeva'],['p-661063']
reminder_o-991881_470,2024-03-24 11:03:56+00:00,payment reminder,['o-991881'],,"['i-887285', 'i-887286', 'i-887287']","['iPhone 8', 'Echo Plus', 'Echo Dot']",,
pick_i-887388,2024-03-24 11:14:33+00:00,pick item,,,['i-887388'],['Echo Show 8'],['Detlef Wetzeler'],
create_p-661069,2024-03-24 12:37:52+00:00,create package,,,"['i-887612', 'i-887673', 'i-887613']","['Fire Stick 4K', 'Fire Stick 4K', 'iPad mini']",['Nina Graves'],['p-661069']
pick_i-887383,2024-03-24 12:37:52+00:00,pick item,,,['i-887383'],['Echo Plus'],['Marco Pegoraro'],
reminder_o-991870_471,2024-03-24 12:41:49+00:00,payment reminder,['o-991870'],,"['i-887244', 'i-887245', 'i-887246']","['iPhone 8', 'Echo', 'Echo']",,
pick_i-887420,2024-03-24 12:43:48+00:00,pick item,,,['i-887420'],['iPhone X'],['Marco Pegoraro'],
send_p-661068,2024-03-24 12:44:42+00:00,send package,,,"['i-887605', 'i-887606', 'i-887608', 'i-887603', 'i-887607', 'i-887675', 'i-887604']","['Echo Dot', 'iPad', 'iPhone 11', 'iPhone 8', 'MacBook Pro', 'Fire Stick', 'MacBook Pro']","['Yisong Zhang', 'Benedikt Knopp']",['p-661068']
confirm_o-992000,2024-03-24 14:10:42+00:00,confirm order,['o-992000'],['Nordica Systems GmbH'],"['i-887706', 'i-887707', 'i-887708']","['Kindle Paperwhite', 'iPhone 11', 'Kindle']",['Wil van der Aalst'],
deliver_p-661065,2024-03-24 16:26:30+00:00,package delivered,,,"['i-887176', 'i-887297', 'i-887648', 'i-887270', 'i-887258', 'i-887380', 'i-887647', 'i-887268']","['iPhone 8', 'Echo Show 5', 'Echo', 'iPhone 11', 'iPad mini', 'iPhone 11', 'iPad mini', 'iPhone 8']",['Alessandro Berti'],['p-661065']
pick_i-887688,2024-03-24 16:44:51+00:00,pick item,,,['i-887688'],['Kindle'],['Detlef Wetzeler'],
send_p-661069,2024-03-24 17:47:11+00:00,send package,,,"['i-887612', 'i-887673', 'i-887613']","['Fire Stick 4K', 'Fire Stick 4K', 'iPad mini']","['Eduardo Goulart Rocha', 'Alessandro Berti']",['p-661069']
reorder_i-887448,2024-03-24 17:52:52+00:00,reorder item,,,['i-887448'],['Echo Show 5'],['Benedikt Knopp'],
create_p-661070,2024-03-24 18:38:32+00:00,create package,,,"['i-887662', 'i-887660', 'i-887658', 'i-887661', 'i-887331', 'i-887582']","['Echo Studio', 'Fire Stick', 'Echo Show 8', 'iPhone 11 Pro', 'iPhone 11', 'iPad']",['Christopher Schwanen'],['p-661070']
pick_i-887677,2024-03-24 18:38:32+00:00,pick item,,,['i-887677'],['Kindle'],['Nina Graves'],
pick_i-887666,2024-03-24 18:50:56+00:00,pick item,,,['i-887666'],['iPhone 11'],['Detlef Wetzeler'],
pick_i-887691,2024-03-24 18:55:16+00:00,pick item,,,['i-887691'],['iPhone 8'],['Benedikt Knopp'],
out_of_stock_i-887545,2024-03-24 19:39:20+00:00,item out of stock,,,['i-887545'],['iPad Pro'],['Benedikt Knopp'],
deliver_p-661057,2024-03-24 20:38:35+00:00,package delivered,,,"['i-887536', 'i-887540', 'i-887312', 'i-887250', 'i-887592', 'i-887594', 'i-887311', 'i-887591', 'i-887593', 'i-887164']","['iPad Air', 'iPhone 11', 'iPad', 'Kindle', 'MacBook Air', 'Echo Dot', 'iPhone X', 'Kindle Paperwhite', 'iPhone 11', 'iPad mini']",['Gyunam Park'],['p-661057']
reorder_i-887514,2024-03-24 20:55:58+00:00,reorder item,,,['i-887514'],['iPhone 8'],['Marco Pegoraro'],
out_of_stock_i-887565,2024-03-24 20:57:25+00:00,item out of stock,,,['i-887565'],['iPad Pro'],['Marco Pegoraro'],
pay_o-991781,2024-03-24 21:48:39+00:00,pay order,['o-991781'],,"['i-886924', 'i-886925', 'i-886926']","['iPhone 11', 'iPad', 'Echo Plus']",,
pay_o-991877,2024-03-24 22:17:50+00:00,pay order,['o-991877'],,"['i-887266', 'i-887267', 'i-887268', 'i-887269', 'i-887270', 'i-887271', 'i-887272']","['MacBook Air', 'iPhone X', 'iPhone 8', 'Echo Plus', 'iPhone 11', 'iPhone 8', 'Echo Studio']",,
deliver_p-661066,2024-03-24 22:32:36+00:00,package delivered,,,"['i-887590', 'i-887588', 'i-887585', 'i-887586', 'i-887650', 'i-887649', 'i-887274', 'i-887651', 'i-887589']","['Echo Dot', 'Kindle', 'Echo Dot', 'Fire Stick', 'MacBook Air', 'iPhone X', 'Echo', 'MacBook Pro', 'Kindle Paperwhite']",['Alessandro Berti'],['p-661066']
pick_i-887680,2024-03-24 22:45:30+00:00,pick item,,,['i-887680'],['Echo Show 8'],['Nina Graves'],
out_of_stock_i-887579,2024-03-24 23:29:17+00:00,item out of stock,,,['i-887579'],['iPad Air'],['Detlef Wetzeler'],
pick_i-887678,2024-03-24 23:40:47+00:00,pick item,,,['i-887678'],['iPhone 11'],['Detlef Wetzeler'],
pick_i-887428,2024-03-24 23:52:47+00:00,pick item,,,['i-887428'],['iPhone 11 Pro'],['Marco Pegoraro'],
send_p-661070,2024-03-25 00:01:41+00:00,send package,,,"['i-887662', 'i-887660', 'i-887658', 'i-887661', 'i-887331', 'i-887582']","['Echo Studio', 'Fire Stick', 'Echo Show 8', 'iPhone 11 Pro', 'iPhone 11', 'iPad']","['Gyunam Park', 'Nina Graves']",['p-661070']
create_p-661071,2024-03-25 00:08:06+00:00,create package,,,"['i-887621', 'i-887595', 'i-887619', 'i-887628', 'i-887635', 'i-887618', 'i-887622', 'i-887636', 'i-887638', 'i-887692', 'i-887690', 'i-887688', 'i-887691', 'i-887626']","['iPhone 8', 'Echo', 'Echo Show 5', 'MacBook Air', 'iPad Pro', 'iPhone X', 'MacBook Air', 'iPad', 'iPhone 11 Pro', 'Fire Stick', 'Echo Plus', 'Kindle', 'iPhone 8', 'Echo Dot']",['Mahsa Bafrani'],['p-661071']
pick_i-887279,2024-03-25 00:08:06+00:00,pick item,,,['i-887279'],['MacBook Air'],['Marco Pegoraro'],
pick_i-887701,2024-03-25 00:36:30+00:00,pick item,,,['i-887701'],['Echo Studio'],['Nina Graves'],
pick_i-887458,2024-03-25 00:40:27+00:00,pick item,,,['i-887458'],['Echo Show 8'],['Detlef Wetzeler'],
pick_i-887681,2024-03-25 01:00:07+00:00,pick item,,,['i-887681'],['Echo Show 5'],['Christopher Schwanen'],
out_of_stock_i-887642,2024-03-25 05:21:04+00:00,item out of stock,,,['i-887642'],['iPad'],['Nina Graves'],
send_p-661071,2024-03-25 05:27:23+00:00,send package,,,"['i-887621', 'i-887595', 'i-887619', 'i-887628', 'i-887635', 'i-887618', 'i-887622', 'i-887636', 'i-887638', 'i-887692', 'i-887690', 'i-887688', 'i-887691', 'i-887626']","['iPhone 8', 'Echo', 'Echo Show 5', 'MacBook Air', 'iPad Pro', 'iPhone X', 'MacBook Air', 'iPad', 'iPhone 11 Pro', 'Fire Stick', 'Echo Plus', 'Kindle', 'iPhone 8', 'Echo Dot']","['Alessandro Berti', 'Christopher Schwanen']",['p-661071']
reorder_i-887491,2024-03-25 05:30:58+00:00,reorder item,,,['i-887491'],['iPad'],['Mahsa Bafrani'],
reorder_i-887497,2024-03-25 05:40:59+00:00,reorder item,,,['i-887497'],['iPad'],['Nina Graves'],
reorder_i-887487,2024-03-25 05:56:07+00:00,reorder item,,,['i-887487'],['iPhone 8'],['Benedikt Knopp'],
pick_i-887685,2024-03-25 06:07:04+00:00,pick item,,,['i-887685'],['iPhone 11'],['Nina Graves'],
reorder_i-887456,2024-03-25 06:57:18+00:00,reorder item,,,['i-887456'],['Echo Show 8'],['Benedikt Knopp'],
reminder_o-991941_472,2024-03-25 07:20:19+00:00,payment reminder,['o-991941'],,"['i-887505', 'i-887506', 'i-887507']","['Kindle', 'Echo', 'iPad mini']",,
pick_i-887707,2024-03-25 07:22:27+00:00,pick item,,,['i-887707'],['iPhone 11'],['Leah Tacke genannt Unterberg'],
pick_i-887437,2024-03-25 08:18:01+00:00,pick item,,,['i-887437'],['Echo Show 5'],['Christopher Schwanen'],
reorder_i-887510,2024-03-25 08:23:05+00:00,reorder item,,,['i-887510'],['iPhone 8'],['Mahsa Bafrani'],
pick_i-887352,2024-03-25 08:30:37+00:00,pick item,,,['i-887352'],['iPad mini'],['Marco Pegoraro'],
reorder_i-887531,2024-03-25 08:41:54+00:00,reorder item,,,['i-887531'],['Fire Stick 4K'],['Christopher Schwanen'],
pay_o-991766,2024-03-25 09:25:51+00:00,pay order,['o-991766'],,"['i-886870', 'i-886871', 'i-886872', 'i-886873', 'i-886874']","['Echo Dot', 'iPad', 'MacBook Air', 'iPhone 11', 'Kindle Paperwhite']",,
pick_i-887695,2024-03-25 10:52:48+00:00,pick item,,,['i-887695'],['Kindle Paperwhite'],['Marco Pegoraro'],
pick_i-887706,2024-03-25 10:58:03+00:00,pick item,,,['i-887706'],['Kindle Paperwhite'],['Leah Tacke genannt Unterberg'],
reminder_o-991873_473,2024-03-25 11:27:12+00:00,payment reminder,['o-991873'],,['i-887254'],['iPad'],,
pick_i-887687,2024-03-25 12:21:28+00:00,pick item,,,['i-887687'],['Echo Show 8'],['Detlef Wetzeler'],
